81792,16,29,8,6
81793,18,11,1,3
81794,25,24,12,2
81797,29,32,4,7
81799,30,28,3,6
81802,33,35,16,2
81808,36,24,0,1
81809,37,18,0,4
81811,38,10,1,1
81816,40,29,8,8
81817,42,15,1,5
81823,43,16,5,4
81824,2,28,14,2
81825,5,13,6,4
81826,8,27,6,7
81828,16,11,1,2
81831,18,19,0,6
81832,25,13,1,1
81835,29,35,17,4
81838,30,36,3,11
81839,33,36,16,7
81849,36,35,15,11
81850,37,11,4,2
81853,38,39,5,4
81856,40,35,12,2
81859,42,20,8,6
81862,43,13,6,3
81866,2,27,4,6
81868,5,36,15,2
81874,8,33,2,8
81883,16,17,0,1
81884,18,40,12,5
81887,25,14,2,2
81888,29,27,8,2
81897,30,22,1,4
81898,33,19,6,0
81903,36,33,5,6
81905,37,29,7,7
81918,38,40,15,13
81922,40,16,0,2
81923,42,38,14,12
81927,43,34,13,5
81928,2,30,11,9
81929,5,26,9,5
81938,8,18,7,0
81942,16,23,2,4
81949,18,17,7,3
81951,25,11,5,1
81955,29,15,7,2
81960,30,10,2,1
81962,33,25,11,8
81964,36,15,7,4
81965,37,33,12,11
81968,38,23,5,4
81976,40,25,8,2
81977,42,27,10,7
81980,43,21,10,6
81981,2,36,17,9
81985,5,31,10,3
81989,8,13,3,4
82004,16,24,1,2
82005,18,37,12,3
82006,25,12,4,4
82007,29,15,3,0
82009,30,17,1,3
82012,33,15,7,0
82027,36,38,14,0
82037,37,23,5,7
82038,38,40,9,6
82044,40,38,0,2
82047,42,27,7,7
82053,43,25,9,4
82064,2,26,13,1
82073,5,17,8,2
82078,8,14,4,4
82079,16,27,9,5
82080,18,19,3,2
82085,25,31,11,6
82086,29,16,4,5
82089,30,27,9,8
82094,33,27,3,0
82103,36,40,0,13
82115,37,15,4,0
82117,38,24,4,0
82118,40,27,10,9
82133,42,12,6,3
82134,43,36,6,2
82135,2,40,7,2
82137,5,17,0,0
82139,8,15,4,2
82144,16,17,2,0
82145,18,29,3,8
82146,25,11,0,3
82147,29,17,5,2
82149,30,15,1,4
82151,33,25,5,5
82167,36,30,10,6
82168,37,17,5,0
82169,38,13,3,1
82171,40,17,8,2
82174,42,20,4,0
82181,43,15,5,0
82182,2,13,5,0
82183,5,37,11,1
82192,8,16,3,2
82193,16,16,6,3
82195,18,36,15,8
82206,25,40,12,5
82207,29,31,4,7
82214,30,10,1,0
82215,33,26,6,2
82219,36,39,1,6
82220,37,26,9,8
82221,38,35,1,6
82226,40,38,16,4
82228,42,21,5,7
82232,43,32,15,6
82233,2,20,5,4
82238,5,28,11,5
82249,8,25,3,0
82251,16,13,6,2
82252,18,16,5,4
82254,25,25,10,8
82257,29,25,4,6
82262,30,36,3,0
82277,33,21,6,7
82292,36,25,1,1
82293,37,28,2,4
82295,38,18,1,1
82298,40,18,2,0
82304,42,40,4,5
82308,43,32,0,2
82316,2,40,9,11
82322,5,15,4,5
82326,8,25,3,0
82332,16,40,2,5
82333,18,25,8,0
82334,25,12,2,2
82336,29,30,5,6
82337,30,19,8,4
82341,33,32,2,0
82350,36,10,1,3
82353,37,18,3,3
82361,38,20,10,1
82362,40,36,8,5
82367,42,18,6,0
82371,43,15,0,4
82372,2,28,10,3
82376,5,29,14,3
82378,8,13,3,1
82381,16,38,7,4
82383,18,33,5,0
82388,25,17,2,0
82389,29,31,13,9
82396,30,17,6,4
82401,33,22,9,0
82408,36,25,11,1
82409,37,10,5,0
82411,38,30,4,6
82412,40,40,3,13
82413,42,25,8,0
82419,43,14,0,4
82421,2,13,1,1
82422,5,23,2,3
82431,8,39,1,0
82437,16,34,8,7
82440,18,32,1,7
82446,25,19,2,0
82447,29,37,9,12
82452,30,37,4,2
82457,33,14,2,4
82462,36,26,4,1
82472,37,36,11,3
82473,38,35,15,0
82474,40,32,8,10
82480,42,27,12,3
82482,43,18,8,5
82487,2,15,5,2
82488,5,30,10,8
82499,8,32,6,4
82509,16,22,0,4
82510,18,38,5,9
82514,25,11,5,3
82518,29,17,5,1
82519,30,10,2,3
82524,33,20,8,4
82529,36,36,12,7
82531,37,21,5,6
82534,38,29,14,4
82547,40,12,4,3
82553,42,12,3,2
82555,43,20,4,4
82557,2,22,3,0
82569,5,20,1,0
82570,8,12,2,3
82573,16,28,10,3
82574,18,15,6,0
82577,25,35,0,9
82584,29,12,0,3
82585,30,20,1,6
82587,33,22,8,7
82588,36,39,2,6
82593,37,33,5,3
82599,38,25,12,8
82600,40,34,1,10
82601,42,26,1,8
82606,43,17,0,2
82609,2,33,5,7
82615,5,31,12,7
82617,8,18,6,0
82619,16,26,12,8
82629,18,34,3,10
82636,25,12,0,0
82638,29,19,5,5
82639,30,21,8,2
82640,33,38,15,7
82648,36,15,4,4
82658,37,26,9,1
82659,38,30,9,10
82661,40,19,1,1
82671,42,35,14,6
82673,43,20,0,1
82679,2,19,2,3
82686,5,24,9,5
82687,8,14,3,4
82692,16,29,9,6
82695,18,23,3,0
82698,25,24,9,5
82705,29,10,1,1
82717,30,21,1,4
82722,33,10,1,3
82726,36,30,15,2
82733,37,35,10,9
82737,38,17,7,3
82741,40,13,6,2
82749,42,33,9,7
82758,43,36,3,6
82760,2,38,14,6
82764,5,34,10,10
82765,8,37,16,2
82769,16,14,0,2
82774,18,23,7,4
82784,25,39,4,10
82785,29,35,11,11
82793,30,30,11,2
82797,33,30,4,0
82798,36,16,7,4
82803,37,38,6,10
82806,38,34,8,11
82810,40,19,3,5
82812,42,39,17,2
82813,43,10,3,1
82816,2,36,18,5
82818,5,37,4,5
82821,8,36,15,7
82829,16,17,3,2
82832,18,12,2,4
82833,25,14,4,2
82834,29,34,3,5
82837,30,40,5,4
82852,33,16,4,1
82856,36,40,20,2
82860,37,33,15,4
82861,38,34,4,4
82869,40,32,12,0
82870,42,37,3,5
82871,43,29,3,9
82872,2,12,1,1
82874,5,29,9,2
82876,8,32,16,1
82883,16,16,4,2
82885,18,31,1,9
82893,25,13,1,2
82894,29,21,8,0
82895,30,25,2,6
82898,33,21,0,7
82899,36,26,0,5
82907,37,27,4,4
82917,38,20,4,2
82920,40,39,13,1
82921,42,28,0,3
82924,43,24,10,8
82926,2,35,13,10
82930,5,25,9,0
82931,8,13,4,1
82933,16,31,14,6
82934,18,23,1,3
82941,25,30,2,2
82942,29,22,5,0
82946,30,14,0,1
82950,33,31,5,4
82953,36,14,5,2
82957,37,34,9,6
82959,38,28,5,1
82962,40,14,0,4
82963,42,20,1,0
82979,43,16,3,1
82983,2,40,7,12
82984,5,22,0,4
82985,8,28,7,6
82990,16,10,1,2
82994,18,40,14,1
82997,25,14,4,1
82998,29,16,0,0
83004,30,37,8,3
83015,33,17,2,5
83021,36,25,1,8
83023,37,14,1,1
83025,38,37,11,5
83027,40,38,18,12
83028,42,24,1,6
83035,43,21,2,6
83039,2,40,12,1
83044,5,25,10,8
83047,8,30,2,6
83055,16,23,5,5
83062,18,25,3,0
83071,25,29,6,8
83073,29,35,16,8
83078,30,14,4,1
83080,33,30,5,7
83088,36,20,8,5
83091,37,32,15,1
83095,38,30,8,7
83097,40,16,0,2
83098,42,19,5,2
83102,43,29,0,2
83105,2,36,15,8
83106,5,28,8,1
83107,8,38,14,9
83113,16,35,14,4
83117,18,35,14,4
83119,25,26,0,2
83120,29,19,4,5
83133,30,16,5,2
83139,33,33,7,0
83143,36,25,9,2
83144,37,34,12,9
83146,38,40,13,8
83148,40,35,5,4
83153,42,16,2,1
83154,43,31,0,1
83160,2,24,2,4
83167,5,28,7,3
83171,8,16,6,3
83173,16,38,17,4
83176,18,25,2,0
83182,25,26,4,4
83183,29,27,8,8
83186,30,23,11,7
83187,33,22,0,5
83191,36,31,1,9
83197,37,32,8,0
83198,38,33,14,4
83201,40,29,2,7
83215,42,13,2,3
83220,43,19,4,3
83221,2,23,8,3
83222,5,12,1,1
83224,8,20,9,3
83236,16,27,10,0
83237,18,18,8,0
83238,25,39,0,3
83239,29,35,16,11
83241,30,36,17,9
83245,33,30,3,8
83252,36,40,7,2
83265,37,21,4,0
83267,38,36,13,5
83270,40,37,11,0
83273,42,28,1,1
83276,43,17,1,5
83277,2,17,2,2
83284,5,24,10,0
83287,8,20,2,5
83288,16,27,4,1
83292,18,25,9,6
83299,25,35,6,1
83304,29,16,3,4
83306,30,12,1,1
83307,33,16,3,3
83313,36,26,7,4
83320,37,19,9,2
83325,38,25,4,5
83337,40,28,10,6
83340,42,30,11,5
83344,43,10,5,0
83347,2,24,6,8
83351,5,33,16,3
83354,8,24,12,5
83355,16,13,4,3
83356,18,37,13,6
83357,25,12,2,3
83373,29,33,6,7
83378,30,31,5,9
83381,33,34,12,10
83388,36,25,1,7
83389,37,17,5,4
83390,38,22,6,2
83392,40,32,8,2
83397,42,32,16,8
83401,43,20,8,3
83408,2,32,4,1
83414,5,25,12,4
83424,8,29,11,6
83432,16,30,4,8
83435,18,33,11,2
83438,25,28,10,0
83446,29,18,8,3
83447,30,31,1,7
83451,33,39,8,8
83453,36,23,0,6
83463,37,22,8,3
83466,38,30,1,7
83467,40,13,1,1
83469,42,34,14,1
83480,43,31,10,0
83481,2,33,4,0
83486,5,14,2,1
83487,8,19,0,6
83490,16,23,9,0
83499,18,27,13,3
83505,25,21,1,2
83506,29,18,8,0
83514,30,25,6,2
83519,33,10,1,3
83520,36,13,1,3
83528,37,33,16,3
83534,38,32,7,4
83537,40,36,1,7
83540,42,20,1,2
83541,43,32,9,2
83544,2,38,9,4
83548,5,32,15,1
83553,8,17,5,2
83554,16,12,0,0
83562,18,14,2,1
83566,25,35,11,1
83575,29,36,1,12
83579,30,21,4,7
83584,33,10,5,2
83598,36,39,9,0
83601,37,37,12,7
83609,38,24,9,2
83616,40,22,10,2
83618,42,15,6,5
83619,43,12,4,3
83622,2,25,4,1
83629,5,15,0,3
83631,8,11,1,2
83632,16,20,2,4
83633,18,20,1,6
83639,25,39,9,8
83640,29,37,17,1
83641,30,27,9,2
83646,33,28,10,8
83657,36,20,8,5
83661,37,10,5,2
83668,38,12,5,4
83674,40,32,8,5
83677,42,17,8,3
83679,43,38,0,8
83686,2,10,3,1
83689,5,14,4,1
83701,8,30,9,10
83702,16,20,5,0
83704,18,14,3,0
83709,25,23,1,5
83720,29,24,7,2
83721,30,14,7,0
83738,33,40,4,1
83739,36,29,7,3
83740,37,36,14,7
83743,38,32,8,9
83744,40,34,7,8
83746,42,36,15,3
83754,43,35,5,7
83755,2,26,1,6
83766,5,27,8,6
83769,8,33,9,1
83770,16,24,6,0
83771,18,10,3,1
83776,25,29,13,2
83782,29,11,5,3
83783,30,19,1,2
83788,33,19,9,3
83789,36,38,3,12
83793,37,29,11,3
83805,38,35,6,1
83811,40,24,6,5
83816,42,15,3,2
83818,43,25,8,5
83820,2,24,8,0
83822,5,32,12,0
83825,8,39,19,5
83834,16,33,14,3
83838,18,25,11,4
83839,25,17,0,5
83846,29,14,1,3
83849,30,11,0,1
83853,33,19,2,2
83858,36,32,4,0
83859,37,16,1,3
83865,38,17,3,2
83876,40,10,1,0
83877,42,20,1,6
83880,43,18,4,0
83883,2,20,10,5
83887,5,10,3,3
83890,8,25,1,7
83895,16,18,0,4
83896,18,30,5,7
83898,25,40,9,11
83906,29,21,0,1
83907,30,26,9,2
83913,33,29,1,9
83914,36,40,3,0
83918,37,10,4,3
83923,38,37,14,5
83925,40,36,17,0
83927,42,29,12,6
83931,43,15,4,1
83953,2,36,15,5
83954,5,22,3,5
83957,8,27,4,3
83958,16,23,3,7
83963,18,23,0,2
83970,25,17,0,1
83982,29,21,3,7
83983,30,16,2,5
83986,33,34,11,7
83993,36,31,7,5
83994,37,32,0,3
83997,38,37,12,2
84000,40,32,5,10
84006,42,22,2,1
84009,43,23,1,3
84025,2,39,10,1
84027,5,24,4,7
84029,8,12,2,4
84030,16,31,5,0
84036,18,11,4,0
84041,25,15,3,1
84043,29,31,13,4
84045,30,33,11,0
84050,33,18,6,3
84054,36,35,13,1
84060,37,31,4,2
84069,38,10,5,0
84071,40,24,11,2
84075,42,12,4,0
84082,43,40,1,13
84083,2,12,4,0
84084,5,28,12,3
84091,8,37,12,1
84095,16,12,4,0
84096,18,24,3,1
84105,25,40,13,8
84111,29,35,15,2
84117,30,11,0,3
84124,33,18,1,1
84126,36,32,0,7
84129,37,26,12,0
84132,38,28,12,9
84140,40,35,14,3
84143,42,29,5,6
84145,43,25,3,4
84146,2,36,1,9
84148,5,17,6,2
84154,8,10,0,3
84160,16,20,10,2
84166,18,37,3,12
84167,25,39,12,7
84172,29,12,0,3
84173,30,20,4,5
84175,33,13,0,3
84180,36,19,9,5
84185,37,25,3,1
84187,38,12,6,3
84190,40,17,2,5
84195,42,39,7,0
84197,43,27,6,0
84198,2,13,2,2
84201,5,12,6,1
84218,8,27,12,9
84220,16,13,6,2
84224,18,17,6,2
84226,25,37,14,6
84228,29,30,12,10
84229,30,14,1,1
84233,33,39,4,2
84235,36,17,2,3
84242,37,36,9,1
84247,38,34,4,10
84253,40,11,4,0
84257,42,39,16,5
84258,43,40,11,6
84259,2,13,1,4
84266,5,13,4,1
84283,8,36,13,4
84300,16,31,3,7
84305,18,18,7,1
84307,25,21,0,4
84316,29,24,5,1
84322,30,29,11,5
84323,33,12,3,3
84324,36,22,1,5
84328,37,40,12,0
84332,38,34,16,9
84333,40,22,10,1
84345,42,16,6,2
84346,43,14,0,4
84347,2,31,7,4
84349,5,10,3,2
84352,8,23,2,4
84356,16,10,0,0
84358,18,37,3,12
84359,25,14,5,4
84363,29,20,2,1
84367,30,12,5,3
84371,33,39,9,10
84376,36,32,11,4
84377,37,11,3,0
84378,38,27,11,9
84380,40,36,13,5
84387,42,33,9,11
84389,43,18,3,0
84394,2,22,2,3
84398,5,18,6,2
84400,8,17,3,0
84401,16,12,2,3
84408,18,10,1,1
84413,25,19,5,0
84416,29,16,1,1
84419,30,10,0,1
84427,33,13,6,1
84431,36,28,9,7
84436,37,27,3,6
84442,38,34,2,2
84446,40,38,13,10
84450,42,18,4,0
84451,43,16,6,0
84452,2,35,6,5
84459,5,11,4,1
84460,8,24,4,6
84462,16,28,9,1
84463,18,22,11,7
84466,25,15,5,0
84472,29,19,6,1
84479,30,31,14,9
84480,33,12,4,2
84483,36,28,3,5
84485,37,22,4,6
84489,38,24,7,1
84490,40,38,15,4
84491,42,27,11,3
84505,43,30,9,10
84510,2,12,5,1
84512,5,28,10,2
84514,8,11,2,3
84518,16,33,3,3
84519,18,38,7,0
84522,25,18,9,0
84526,29,13,5,4
84527,30,26,8,5
84529,33,19,4,3
84532,36,21,3,2
84538,37,31,7,8
84543,38,25,9,8
84546,40,17,1,4
84548,42,39,16,5
84550,43,35,13,0
84552,2,10,5,0
84566,5,23,1,4
84567,8,30,1,3
84569,16,20,2,1
84570,18,13,4,1
84573,25,25,11,7
84575,29,21,0,0
84580,30,30,0,9
84583,33,26,4,8
84585,36,20,0,6
84586,37,27,8,0
84589,38,40,11,8
84590,40,27,12,9
84603,42,30,12,9
84604,43,25,5,0
84619,2,30,3,2
84621,5,11,5,0
84627,8,28,0,0
84629,16,36,18,11
84631,18,22,3,7
84643,25,28,14,5
84645,29,34,12,9
84651,30,13,4,4
84653,33,33,13,9
84657,36,17,3,4
84661,37,17,8,1
84663,38,36,8,8
84666,40,18,0,0
84675,42,28,10,7
84676,43,35,14,10
84682,2,27,8,1
84693,5,16,0,1
84696,8,39,2,5
84700,16,16,6,0
84706,18,26,9,3
84713,25,23,10,5
84714,29,29,7,4
84720,30,13,2,4
84721,33,28,1,8
84725,36,15,4,1
84731,37,28,4,8
84743,38,32,3,6
84747,40,29,7,6
84756,42,25,7,3
84758,43,38,0,11
84775,2,37,4,0
84776,5,37,11,4
84786,8,18,1,1
84787,16,38,10,0
84788,18,21,10,2
84797,25,39,14,11
84810,29,22,4,1
84814,30,34,0,2
84815,33,35,0,6
84821,36,28,4,2
84825,37,40,15,2
84826,38,29,12,0
84827,40,27,12,1
84833,42,28,10,5
84840,43,22,2,6
84842,2,28,8,3
84851,5,31,14,7
84852,8,11,3,0
84856,16,26,9,2
84860,18,23,4,6
84865,25,38,18,1
84874,29,13,5,1
84878,30,25,7,0
84882,33,39,17,2
84883,36,25,0,7
84888,37,27,2,2
84890,38,31,15,8
84891,40,12,5,4
84895,42,15,4,2
84896,43,11,2,2
84899,2,29,13,5
84903,5,10,2,2
84905,8,29,2,0
84908,16,12,3,4
84911,18,30,2,0
84912,25,14,6,1
84915,29,39,5,11
84920,30,11,5,3
84922,33,30,13,7
84926,36,14,7,1
84933,37,15,4,3
84934,38,33,0,8
84936,40,14,1,4
84939,42,12,6,4
84940,43,17,7,4
84941,2,26,3,4
84943,5,12,3,2
84951,8,26,7,1
84954,16,40,15,8
84958,18,12,5,0
84963,25,11,4,2
84971,29,32,13,0
84986,30,21,10,5
84987,33,24,2,4
84991,36,24,3,8
84992,37,22,10,7
84993,38,23,7,7
84997,40,34,17,10
85003,42,12,0,1
85008,43,20,4,0
85009,2,23,6,1
85013,5,17,0,5
85018,8,18,9,2
85020,16,22,11,1
85021,18,10,2,3
85023,25,27,1,0
85025,29,36,7,5
85034,30,19,6,4
85035,33,24,9,1
85043,36,36,18,4
85051,37,23,4,3
85053,38,27,11,3
85062,40,21,2,3
85065,42,28,6,9
85069,43,12,4,4
85070,2,20,6,0
85079,5,21,5,6
85080,8,27,11,3
85082,16,25,5,7
85084,18,29,1,7
85087,25,18,1,3
85089,29,20,9,6
85094,30,38,9,6
85095,33,28,6,4
85100,36,14,2,1
85104,37,15,7,0
85110,38,36,12,6
85116,40,12,1,3
85118,42,12,2,0
85122,43,15,7,2
85123,2,36,12,6
85125,5,20,1,1
85126,8,40,11,3
85129,16,22,11,2
85133,18,10,2,2
85135,25,25,6,0
85138,29,33,16,10
85143,30,34,3,3
85145,33,40,10,4
85146,36,18,7,3
85147,37,21,9,2
85153,38,11,1,2
85154,40,39,10,13
85158,42,18,8,2
85163,43,35,7,8
85164,2,24,3,2
85165,5,23,7,0
85166,8,30,0,4
85174,16,23,6,7
85179,18,32,12,2
85187,25,22,9,6
85191,29,32,12,0
85198,30,13,1,0
85199,33,26,4,3
85200,36,15,0,4
85201,37,11,3,3
85202,38,13,1,2
85208,40,26,11,8
85223,42,39,17,12
85224,43,29,0,8
85225,2,38,12,6
85230,5,37,12,11
85231,8,35,16,4
85234,16,13,4,4
85239,18,31,11,4
85240,25,35,12,4
85241,29,31,14,7
85243,30,17,0,2
85245,33,12,1,3
85248,36,12,4,2
85251,37,17,8,0
85252,38,11,0,2
85260,40,40,3,13
85262,42,21,4,6
85263,43,26,0,5
85265,2,19,2,1
85272,5,39,15,0
85273,8,10,5,1
85275,16,18,9,2
85284,18,28,2,4
85287,25,22,10,4
85290,29,35,2,1
85291,30,40,8,0
85292,33,16,3,3
85294,36,32,0,0
85295,37,30,8,0
85300,38,30,4,6
85301,40,37,4,1
85315,42,15,3,4
85320,43,23,7,2
85325,2,17,1,2
85331,5,30,8,3
85335,8,10,0,0
85337,16,33,1,4
85339,18,26,10,5
85347,25,25,3,7
85348,29,31,13,3
85349,30,19,1,3
85354,33,25,5,6
85355,36,24,5,4
85361,37,12,4,4
85364,38,27,1,3
85365,40,25,2,8
85371,42,10,0,3
85374,43,18,5,1
85375,2,27,2,1
85377,5,35,12,1
85385,8,20,0,3
85389,16,21,0,6
85394,18,31,0,9
85399,25,40,20,9
85408,29,33,7,8
85415,30,38,12,11
85431,33,11,2,2
85438,36,18,8,4
85440,37,18,3,5
85441,38,19,3,3
85443,40,19,1,2
85444,42,18,8,1
85459,43,26,11,4
85463,2,13,6,2
85475,5,19,7,6
85479,8,30,13,9
85486,16,40,7,12
85491,18,21,3,3
85507,25,38,0,9
85509,29,38,17,0
85511,30,12,4,3
85513,33,13,2,2
85522,36,25,8,2
85530,37,37,15,3
85532,38,20,4,5
85539,40,39,12,12
85541,42,39,5,3
85544,43,24,4,1
85545,2,34,10,8
85556,5,12,5,2
85560,8,22,5,2
85562,16,20,8,0
85569,18,10,0,3
85571,25,28,9,5
85573,29,19,9,3
85575,30,21,8,3
85581,33,34,6,6
85587,36,33,2,5
85588,37,38,3,1
85591,38,39,2,2
85596,40,16,8,1
85603,42,27,4,6
85608,43,14,6,4
85609,2,31,12,3
85610,5,17,5,5
85614,8,35,16,4
85620,16,31,0,5
85624,18,29,4,5
85630,25,30,10,4
85631,29,34,15,11
85632,30,25,6,8
85646,33,12,3,1
85648,36,10,3,2
85651,37,24,3,1
85656,38,39,6,0
85658,40,30,4,3
85663,42,32,14,2
85667,43,30,1,10
85670,2,31,4,10
85673,5,23,6,4
85675,8,36,13,10
85677,16,11,2,1
85694,18,15,3,1
85698,25,33,15,10
85699,29,26,7,0
85705,30,18,6,1
85706,33,17,0,3
85711,36,38,15,0
85714,37,28,9,1
85719,38,34,4,8
85725,40,12,3,4
85728,42,26,2,5
85731,43,26,9,3
85747,2,39,7,5
85758,5,39,1,5
85760,8,21,6,0
85762,16,29,9,1
85764,18,22,2,4
85771,25,32,15,2
85774,29,39,4,5
85779,30,16,1,2
85780,33,26,6,8
85781,36,40,6,10
85790,37,17,7,0
85791,38,25,1,5
85797,40,16,0,2
85801,42,13,4,1
85811,43,17,8,1
85812,2,11,2,3
85814,5,23,8,4
85817,8,14,3,4
85823,16,34,8,3
85824,18,19,7,4
85825,25,32,11,1
85831,29,35,4,1
85834,30,20,8,3
85835,33,21,4,2
85837,36,22,7,4
85840,37,11,3,0
85849,38,11,3,2
85852,40,23,0,2
85860,42,38,2,0
85864,43,13,6,3
85867,2,39,7,0
85871,5,12,4,1
85873,8,31,7,2
85874,16,13,5,1
85876,18,23,3,5
85877,25,32,10,6
85880,29,21,10,1
85881,30,27,2,3
85887,33,33,13,11
85888,36,19,5,5
85889,37,22,6,0
85898,38,17,8,3
85901,40,35,10,8
85910,42,16,2,2
85914,43,15,2,5
85919,2,26,0,4
85921,3,23,0,4
85923,5,39,14,8
85930,8,32,0,0
85948,16,17,4,5
85950,18,31,3,6
85953,25,35,5,2
85962,29,11,4,0
85966,30,13,3,1
85974,33,34,9,0
85976,36,13,4,0
85981,37,40,0,6
85987,38,18,7,0
85992,40,28,8,2
85993,42,10,0,1
85997,43,12,6,1
85999,2,32,3,7
86002,3,22,11,4
86004,5,27,6,4
86005,8,13,3,2
86013,16,25,7,0
86015,18,16,5,1
86016,25,31,5,6
86018,29,25,8,1
86020,30,15,2,1
86040,33,30,12,8
86045,36,12,6,4
86046,37,40,2,2
86047,38,39,19,13
86053,40,25,0,2
86055,42,11,3,1
86058,43,10,2,3
86059,2,40,19,2
86063,3,16,7,3
86072,5,10,3,0
86077,8,22,1,1
86082,16,26,1,3
86083,18,36,8,12
86085,25,38,10,4
86087,29,30,2,10
86091,30,10,0,2
86092,33,29,9,9
86096,36,19,0,5
86099,37,19,3,4
86100,38,30,12,3
86105,40,31,13,1
86110,42,11,4,1
86111,43,27,9,8
86114,2,26,0,2
86115,3,14,5,2
86121,5,12,0,2
86124,8,37,17,6
86144,16,13,0,4
86145,18,29,12,5
86149,25,29,12,7
86151,29,32,3,4
86152,30,20,8,6
86158,33,39,10,11
86159,36,10,0,0
86161,37,22,0,6
86162,38,33,4,9
86164,40,28,10,3
86165,42,36,9,10
86176,43,13,3,1
86186,2,10,3,3
86187,3,29,9,6
86200,5,18,3,5
86201,8,15,3,4
86207,16,14,3,4
86208,18,18,7,5
86215,25,21,5,2
86217,29,17,7,0
86218,30,30,11,10
86221,33,37,6,8
86225,36,12,6,2
86226,37,32,11,2
86229,38,19,6,4
86233,40,12,4,3
86234,42,13,5,3
86236,43,26,10,2
86237,2,39,2,3
86238,3,10,1,0
86240,5,21,2,5
86243,8,14,7,3
86246,16,34,17,2
86248,18,40,4,5
86254,25,10,4,0
86256,29,32,13,5
86260,30,36,3,6
86262,33,12,4,1
86264,36,20,7,4
86266,37,10,3,0
86267,38,16,8,5
86268,40,20,4,0
86269,42,16,5,5
86272,43,10,5,3
86277,2,36,0,2
86279,3,16,4,3
86282,5,38,13,10
86293,8,21,2,6
86311,16,30,3,2
86312,18,26,1,7
86315,25,18,2,5
86322,29,25,10,3
86324,30,36,18,12
86330,33,18,0,6
86331,36,23,7,2
86332,37,25,5,8
86334,38,29,10,5
86359,40,30,11,9
86361,42,33,12,10
86363,43,31,14,2
86366,2,36,6,4
86371,3,22,4,1
86373,5,38,7,2
86375,8,17,8,3
86377,16,40,14,1
86379,18,30,5,5
86382,25,20,7,6
86383,29,13,4,1
86384,30,13,3,4
86386,33,19,4,4
86390,36,23,2,2
86392,37,19,9,4
86393,38,22,8,2
86406,40,17,7,4
86411,42,40,7,10
86416,43,11,0,0
86424,2,28,12,4
86427,3,16,6,3
86428,5,20,2,2
86433,8,21,0,6
86435,16,14,2,3
86437,18,20,3,4
86440,25,35,15,7
86442,29,40,20,5
86449,30,13,4,4
86452,33,39,8,11
86453,36,28,10,4
86456,37,11,2,0
86457,38,19,1,5
86460,40,21,1,2
86465,42,17,3,3
86467,43,25,8,1
86479,2,29,9,2
86483,3,11,4,3
86485,5,31,15,3
86486,8,16,5,1
86489,16,40,8,7
86491,18,22,5,6
86496,25,21,0,1
86507,29,31,14,5
86512,30,27,1,2
86513,33,31,2,5
86521,36,38,19,11
86526,37,31,8,9
86538,38,39,1,11
86545,40,31,9,0
86546,42,38,19,0
86551,43,11,2,0
86553,2,13,0,4
86554,3,20,3,2
86560,5,32,2,1
86563,8,12,5,4
86564,16,40,4,2
86570,18,32,8,3
86576,25,14,0,4
86579,29,14,1,0
86586,30,17,0,4
86587,33,30,8,3
86595,36,14,3,3
86596,37,33,15,9
86598,38,10,5,3
86600,40,20,8,5
86601,42,37,17,5
86605,43,26,7,2
86607,2,37,6,10
86615,3,32,4,2
86616,5,33,2,9
86620,8,12,1,1
86623,16,15,7,3
86624,18,26,11,4
86625,25,25,10,6
86626,29,25,8,0
86628,30,24,8,7
86629,33,33,5,7
86634,36,17,5,2
86638,37,35,12,0
86643,38,29,4,6
86644,40,30,5,9
86645,42,31,8,2
86647,43,29,2,2
86648,2,36,13,11
86650,3,17,5,5
86654,5,28,6,6
86663,8,33,16,10
86669,16,28,2,3
86679,18,15,6,2
86684,25,29,6,5
86686,29,23,3,5
86696,30,29,7,0
86697,33,34,16,6
86701,36,40,19,11
86704,37,33,4,1
86707,38,30,8,4
86708,40,26,9,1
86715,42,20,3,6
86721,43,28,3,2
86727,2,16,4,2
86728,3,29,12,2
86733,5,25,11,3
86742,8,37,12,3
86743,16,28,2,0
86746,18,11,5,2
86748,25,16,7,1
86754,29,30,6,7
86755,30,18,4,0
86760,33,38,3,1
86761,36,29,8,0
86762,37,20,2,6
86767,38,15,6,4
86770,40,20,9,2
86773,42,18,8,1
86778,43,31,6,1
86781,2,35,12,10
86784,3,16,2,0
86792,5,22,0,2
86799,8,30,0,3
86802,16,28,5,6
86806,18,32,5,8
86812,25,14,3,0
86822,29,13,3,1
86826,30,39,17,1
86828,33,28,12,8
86829,36,20,2,6
86831,37,30,7,0
86833,38,18,4,4
86838,40,21,9,0
86842,42,35,8,6
86844,43,13,3,3
86850,2,18,0,4
86853,3,38,17,11
86855,5,35,4,5
86857,8,15,5,5
86860,16,11,2,3
86861,18,10,3,2
86863,25,39,7,10
86865,29,26,8,1
86868,30,25,9,4
86870,33,28,10,2
86871,36,37,6,6
86879,37,21,1,1
86883,38,35,16,3
86887,40,39,1,7
86889,42,30,7,0
86894,43,23,5,0
86896,2,27,11,8
86898,3,20,4,6
86900,5,22,4,5
86904,8,14,5,1
86907,16,40,9,7
86910,18,12,6,1
86911,25,11,4,1
86914,29,27,8,1
86916,30,26,8,7
86917,33,31,13,9
86919,36,19,2,6
86922,37,14,5,1
86923,38,32,6,1
86924,40,27,11,4
